Date,Close_mom,Close_val,Return_mom,Return_val,Ratio,Ratio_MA,Signal_Ratio,Ratio_Diff,w_mom,w_val,Portfolio_Return,Portfolio_NAV
2011-01-31,3665.54,2998.77,-0.11377972268897396,-0.10583503045880538,1.22234782927667,1.2245962977628542,-0.0022484684861840964,-0.0018360895670611584,0.5,0.5,-0.10980737657388967,5788.278373678316
2011-02-28,3534.75,2756.7,-0.03568096378705454,-0.08072309646955256,1.282239634345413,1.2357176808997736,0.046521953445639364,0.03764772015867325,0.75,0.25,-0.046941496957679046,5516.5679220100965
2011-03-31,3932.26,2950.87,0.11245774100007089,0.07043566583233574,1.3325764943897902,1.2503327903434605,0.08224370404632975,0.0657774511566139,0.75,0.25,0.1019522222081371,6078.99428062115
2011-04-29,3958.86,3017.25,0.006764557786107739,0.02249506077868557,1.3120755654983842,1.2689898635518482,0.04308570194653605,0.03395275500935919,0.75,0.25,0.010697183534252197,6144.022398144623
2011-05-31,3907.19,2935.11,-0.013051737116240525,-0.02722346507581408,1.3311903131398823,1.2856226063807912,0.045567706759091164,0.03544407708213119,0.75,0.25,-0.016594669106133914,6042.064379466738
2011-06-30,3915.36,2944.26,0.002091016817713065,0.0031174300111409536,1.329828208106621,1.301709674126127,0.02811853398049413,0.021601233008712844,0.75,0.25,0.002347620116070037,6056.248851346564
2011-07-29,3983.4,2889.34,0.017377712394262668,-0.01865324393905432,1.3786539486526335,1.327760694022121,0.05089325463051253,0.03833014101083537,0.75,0.25,0.00836997331093342,6106.939492596706
2011-08-30,3698.75,2618.76,-0.07145905507857608,-0.09364768424622927,1.412405107760925,1.3494549395913726,0.06295016816955235,0.04664858849500691,0.75,0.25,-0.07700621237048938,5636.667213096076
2011-09-30,3699.57,2532.33,0.00022169651909442756,-0.03300416991247779,1.4609351861724185,1.3708480548884774,0.09008713128394108,0.06571635051943808,0.75,0.25,-0.008084770088798626,5591.096054611125
2011-10-31,3826.13,2610.98,0.03420938109023486,0.031058353374165293,1.4653999647641882,1.396402121432778,0.06899784333141024,0.04941115619375815,0.75,0.25,0.03342162416121747,5777.9595655976045
2011-11-30,3549.55,2300.39,-0.07228714131511471,-0.11895533477851239,1.5430209660101115,1.431707230244483,0.11131373576562842,0.0777489513317748,0.75,0.25,-0.08395418968096413,5292.875652258483
2011-12-30,3243.66,2029.54,-0.0861771210435126,-0.11774090480309862,1.5982242281502212,1.4764399002517496,0.1217843278984716,0.0824851237613573,0.75,0.25,-0.09406806698340911,4794.9850708669765
2012-01-31,3547.07,2519.6,0.0935393968541709,0.2414635828808498,1.407790919193523,1.4812960620085647,-0.07350514281504172,-0.049622182020366924,0.25,0.75,0.20448253637418007,5775.475780034183
2012-02-29,3752.91,2741.48,0.05803099459553929,0.08806159707890138,1.3689357573281584,1.47405117026977,-0.10511541294161164,-0.07131055899665559,0.25,0.75,0.08055394645806085,6240.713146788885
2012-03-30,3869.45,2661.6,0.03105323602218002,-0.02913754614295927,1.4538059813645927,1.4728629694684658,-0.01905698810387313,-0.012938738021739057,0.25,0.75,-0.014089850601674447,6152.782430902724
2012-04-30,3898.3,2564.55,0.007455839977257739,-0.03646302975653737,1.5200717474800647,1.4819749332544452,0.0380968142256195,0.025706787186985797,0.75,0.25,-0.003523877456191038,6131.100779601617
2012-05-31,3695.2,2331.64,-0.05209963317343469,-0.09081905207541296,1.58480726012592,1.48893931560708,0.09586794451883995,0.06438673726588517,0.75,0.25,-0.06177948789892926,5752.324513181103
2012-06-29,3881.25,2512.28,0.05034910153712935,0.07747336638589153,1.5449113952266467,1.4800538434531507,0.06485755177349595,0.04382107587530408,0.75,0.25,0.05713016774931989,6080.955777567664
2012-07-31,3895.33,2384.19,0.003627697262479801,-0.05098555893451373,1.6338169357307932,1.5177248462093627,0.11609208952143057,0.07649086711031958,0.75,0.25,-0.010025616786768582,6019.990445244483
2012-08-31,4039.23,2193.5,0.036941671180618973,-0.07998104177938836,1.8414542967859586,1.5964779361189958,0.24497636066696282,0.1534480089731119,0.75,0.25,0.00771099294061714,6066.410549070347
2012-09-28,4404.98,2440.45,0.09054943640248259,0.11258263049920214,1.8049867852240364,1.65500807009557,0.1499787151284664,0.0906211382520967,0.75,0.25,0.09605773492666247,6649.1362055492555
2012-10-31,4477.55,2332.17,0.01647453563920842,-0.04436886639759052,1.9199072108808535,1.7216473139957014,0.1982598968851521,0.11515709127731787,0.75,0.25,0.0012636851300086849,6657.538620099611
2012-11-30,4835.44,2485.83,0.07992987236323423,0.06588713515738553,1.945201401543951,1.7817130042320397,0.16348839731191123,0.09175910874735888,0.75,0.25,0.07641918806177206,7166.3023159375125
2012-12-31,4856.21,2616.59,0.004295369190807863,0.05260214898042115,1.8559308107116512,1.8335495734795408,0.022381237232110385,0.012206507833675499,0.75,0.25,0.016372064138211184,7283.629477087853
2013-01-31,4806.12,2572.35,-0.010314628074156618,-0.01690750174845901,1.8683771648492624,1.8726429449992856,-0.004265780150023213,-0.0022779463439170674,0.5,0.5,-0.013611064911307813,7184.491523485295
2013-02-28,4635.33,2168.76,-0.035535941674365135,-0.15689544579858872,2.137318098821446,1.921953578671867,0.2153645201495793,0.11205500618719587,0.75,0.25,-0.06587581770542103,6711.207269578035
2013-03-28,4634.07,2090.81,-0.0002718253069361465,-0.03594219738468074,2.2163993858839395,1.9905223454485172,0.22587704043542223,0.1134762646357161,0.75,0.25,-0.009189418326372295,6649.5351785028915
2013-04-30,4770.98,2286.16,0.029544223544314185,0.09343268876655464,2.086896805123001,2.0183539444888754,0.06854286063412562,0.03395978233712785,0.75,0.25,0.0455163398498743,6952.197681531325
2013-05-31,5096.52,2160.69,0.06823336086087162,-0.054882422927529095,2.358746511531039,2.087278129486723,0.2714683820443158,0.13005855722307205,0.75,0.25,0.03745441491377144,7212.588178057958
2013-06-28,4879.47,1966.23,-0.0425878834969744,-0.08999902808824956,2.4816374483147956,2.1915625690872473,0.29007487922754827,0.13235984375675847,0.75,0.25,-0.05444066964479319,6819.930047772365
2013-07-31,4721.55,1770.71,-0.03236417069886688,-0.0994390279875701,2.6664727708094493,2.3245785034139455,0.3418942673955039,0.1470779613996205,0.75,0.25,-0.04913288502104268,6484.8472088836115
2013-08-30,4622.59,1633.9,-0.02095921890057295,-0.07726279289098725,2.829175592141502,2.4398880856339544,0.3892875065075474,0.1595513781142954,0.75,0.25,-0.03503511239817653,6257.649858035374
2013-09-30,4979.39,1786.19,0.07718616619687246,0.09320643858253264,2.787715752523528,2.535107480073886,0.2526082724496419,0.09964400895629072,0.75,0.25,0.0811912342932875,6765.716173784481
2013-10-31,5197.31,2007.52,0.04376439684379019,0.12391178989917084,2.5889206583246995,2.618778122274169,-0.02985746394946931,-0.011401295778177969,0.25,0.75,0.10387494163532568,7468.504546457523
2013-11-29,5208.37,2052.91,0.00212802392006628,0.022609986450944364,2.5370668952852293,2.648498186233201,-0.11143129094797155,-0.04207338767577317,0.25,0.75,0.017489495818224843,7599.1249254911845
2013-12-31,5427.81,2195.22,0.042132183389429034,0.06932111003404917,2.4725585590510293,2.646985038022573,-0.17442647897154373,-0.06589628443908728,0.25,0.75,0.06252387837289414,8074.251688073023
2014-01-31,5357.93,2029.72,-0.012874437388191606,-0.0753910769763394,2.6397384860966047,2.6425293239037653,-0.0027908378071606066,-0.0010561236849541361,0.25,0.75,-0.05976191707930245,7591.718928212985
2014-02-28,5550.86,2068.29,0.03600830917910458,0.019002621051179336,2.683791924730091,2.61829871266853,0.06549321206156078,0.02501365170622992,0.75,0.25,0.03175688714712327,7832.808289468923
2014-03-31,5523.61,2472.29,-0.004909149212914743,0.19533044205599803,2.2342079610401693,2.5260474140879703,-0.291839453047801,-0.11553205669069742,0.25,0.75,0.14527054423876984,8970.684612598023
2014-04-30,5646.86,2715.35,0.022313305972000208,0.09831370915224347,2.0796066805384203,2.4411617511235906,-0.3615550705851702,-0.14810778942393216,0.25,0.75,0.07931360835718265,9682.181978657427
2014-05-30,6071.78,3504.74,0.07524889938833268,0.29071390428489874,1.7324480560612199,2.307058611252922,-0.5746105551917022,-0.24906630130200358,0.25,0.75,0.23684765306075722,11975.384056809597
2014-06-30,6861.44,3913.83,0.13005411922039345,0.11672477844290885,1.7531267326378508,2.187153306850726,-0.43402657421287527,-0.19844359919965032,0.25,0.75,0.12005711363728,13413.114101368059
2014-07-31,7062.55,3543.62,0.02931017395765334,-0.09459020959009468,1.9930325486367049,2.0793689839407428,-0.0863364353040379,-0.04152049779083282,0.25,0.75,-0.06361511370315767,12559.837322696103
2014-08-28,7599.76,3481.88,0.07606459423296119,-0.01742286136775384,2.1826599423300057,1.9958469868740618,0.1868129554559439,0.09360084048754376,0.75,0.25,0.052692730332782434,13221.649443764545
2014-09-30,8252.73,3420.2,0.08591981852058472,-0.017714567992004437,2.412937839892404,2.0256353000161007,0.38730253987630325,0.19120052848270605,0.75,0.25,0.06001122189243743,14015.09678231832
2014-10-31,8615.41,3672.29,0.043946669768670565,0.07370621601075955,2.3460592709181465,2.0700440650793888,0.2760152058387577,0.13333784072281196,0.75,0.25,0.05138655632919281,14735.28434258201
2014-11-28,9022.45,3863.14,0.047245575080002045,0.051970296463514476,2.3355223988775973,2.1705564555487844,0.16496594332881287,0.07600168284363022,0.75,0.25,0.04842675542588015,15448.866353571031
2014-12-31,9165.31,3852.46,0.0158338367073243,-0.0027645904626806272,2.379079860660461,2.2748819768858866,0.1041978837745745,0.045803643808023944,0.75,0.25,0.011184229914823068,15621.650026792742
2015-01-30,9842.73,3932.46,0.07391130250913491,0.02076595214486332,2.502944721624632,2.3598673390505414,0.14307738257409053,0.06062941768229042,0.75,0.25,0.060624964918067015,16568.712011629374
2015-02-28,9959.15,3843.6,0.011828019258884437,-0.022596542622175475,2.5910994900614006,2.4279405970057737,0.16315889305562692,0.06720052922910903,0.75,0.25,0.003221878788619459,16622.094393414387
2015-03-31,10217.87,3730.58,0.025978120622744072,-0.02940472473722555,2.7389494394973437,2.482275863606597,0.2566735758907468,0.10340251849277364,0.75,0.25,0.012132409282751666,16823.760445731823
2015-04-30,9576.03,3743.86,-0.06281544000853412,0.003559768186180312,2.5577959645926933,2.5175653125523545,0.04023065204033882,0.01597998345455127,0.75,0.25,-0.04622163795985551,16046.138681285867
2015-05-29,10028.31,3728.55,0.04723042847610115,-0.004089362315898515,2.689600514945488,2.5765783318970032,0.11302218304848477,0.04386522297782125,0.75,0.25,0.03440048077810123,16598.13356655419
2015-06-30,9952.89,3506.43,-0.007520708873180015,-0.05957275616526536,2.8384681855904725,2.6531430527186717,0.18532513287180086,0.06985116489738406,0.75,0.25,-0.020533720696201352,16257.31212782032
2015-07-31,10720.14,3738.61,0.07708816233274951,0.06621549553249317,2.8674132899660565,2.7138878141089093,0.15352547585714715,0.056570310334495694,0.75,0.25,0.07436999563268543,17466.36835976552
2015-08-31,10085.77,3418.25,-0.05917553315535051,-0.08568960121542502,2.9505653477656697,2.773798790392954,0.17676655737271574,0.0637272458207662,0.75,0.25,-0.06580405017036914,16317.010579925363
2015-09-30,10072.91,3373.5,-0.0012750637779763707,-0.013091494185621277,2.9858929894768043,2.814956048722864,0.17093694075394028,0.060724550506390244,0.75,0.25,-0.004229171379887597,16248.003145775418
2015-10-30,10169.37,3540.36,0.009576180071101614,0.049461983103601614,2.8724112802087927,2.867391934658881,0.00501934554991168,0.0017504916189662108,0.75,0.25,0.019547630829226614,16565.613112981147
2015-11-30,10011.36,3514.35,-0.015537835677136402,-0.007346710504016585,2.8487088650817367,2.893909993014922,-0.045201127933185425,-0.015619396609531093,0.25,0.75,-0.00939449179729654,16409.987596474057
2015-12-31,10132.96,3496.94,0.012146201914624788,-0.0049539744191671176,2.8976648155244296,2.903776098003915,-0.006111282479485336,-0.002104598382666726,0.25,0.75,-0.0006789303357191412,16398.846358086037
2016-01-29,9549.75,3118.87,-0.05755573889564347,-0.10811452298295088,3.0619262745802165,2.9361949287729416,0.12573134580727485,0.04282118485226693,0.75,0.25,-0.07019543491747032,15247.722205835415
2016-02-29,8649.54,2790.45,-0.09426529490300783,-0.10530095835991882,3.099693597806806,2.9610496371131307,0.13864396069367535,0.04682257229191402,0.75,0.25,-0.09702421076723558,13768.323992816182
2016-03-31,9397.04,3299.13,0.08642078075828308,0.1822931785195938,2.8483388044726943,2.938123939612446,-0.08978513513975184,-0.0305586615762693,0.25,0.75,0.15832507907926613,15948.19497776776
2016-04-29,9545.12,3473.26,0.015758153631356242,0.0527805815472564,2.748173185998169,2.917417590577342,-0.16924440457917322,-0.05801171732349794,0.25,0.75,0.04352497456828136,16642.339758585094
2016-05-31,9420.41,3439.97,-0.013065315051041915,-0.009584655338212622,2.7385151614694316,2.8990519733086244,-0.16053681183919277,-0.055375623934046145,0.25,0.75,-0.010454820266419945,16468.34708759639
2016-06-30,9668.97,3732.71,0.026385263486408794,0.0850995793567968,2.5903351720331873,2.847830366060084,-0.2574951940268968,-0.09041802387378017,0.25,0.75,0.0704210003891998,17628.064564261498
2016-07-29,10289.39,4180.28,0.06416609007991547,0.11990484125474521,2.4614116757729145,2.7477445995922007,-0.2863329238192862,-0.10420652773251982,0.25,0.75,0.10597015346103777,19496.113271357368
2016-08-31,10666.27,4308.32,0.036628021680585654,0.03062952720870382,2.475737642514948,2.6437519403768905,-0.16801429786194255,-0.06355146082199778,0.25,0.75,0.03212915082667428,20122.506835186738
2016-09-30,10683.9,4301.45,0.0016528739662504677,-0.0015945890741634328,2.4837903497657767,2.5829938645924044,-0.0992035148266277,-0.03840640745861082,0.25,0.75,-0.0007827233140599577,20106.756479949505
2016-10-30,11273.19,4594.16,0.055156824755005385,0.06804914621813585,2.4538087484980933,2.533933125009059,-0.0801243765109656,-0.03162055688059216,0.25,0.75,0.06482606585235323,21410.19839959594
2016-11-30,10431.48,4456.42,-0.07466475771276815,-0.029981541783481558,2.3407757796617013,2.4676432280411036,-0.12686744837940234,-0.05141239500821757,0.25,0.75,-0.041152345765803205,20529.118512141322
2017-01-31,11256.55,4761.32,0.07909424166081891,0.06841814730209439,2.3641658195626425,2.429948335962679,-0.06578251640003652,-0.027071569969809785,0.25,0.75,0.07108717089177552,21988.475468071425
2017-02-28,11932.61,4999.75,0.06005925438966653,0.050076449387984834,2.3866413320666036,2.417486612011628,-0.030845279945024284,-0.012759235063294705,0.25,0.75,0.05257215063840526,23144.456912687758
2017-03-31,12547.75,5160.36,0.051551169442393574,0.03212360618030896,2.431564852064585,2.4101244802699004,0.0214403717946845,0.008895960341551932,0.75,0.25,0.04669427862687242,24225.170632436446
2017-04-28,13122.04,5421.64,0.04576836484628721,0.05063212644079118,2.420308246213323,2.399544129677825,0.020764116535497923,0.008653358893751963,0.75,0.25,0.046984305244913205,25363.373444040946
