Date,rolling_corr,mom_8w_ret,ratio,ratio_ma,condition_1,condition_2,condition_3,switch_to_value,mom_ret,val_ret,simple_trigger
2009-02-13,0.8819037226675909,1.1437331247318827,1.3653387607725584,1.3278530066220249,False,True,False,False,0.028640169377345703,0.019066049934479468,False
2009-02-20,0.8887282124056112,-0.7841042482755078,1.3787860736640487,1.3237429208778286,False,True,False,False,-0.06162328711586795,-0.07077528357802221,False
2009-02-27,0.877259506624616,-5.934886035013531,1.4385771352482404,1.3227171629402839,False,True,False,False,0.005337356845176666,-0.036447116397994805,False
2009-03-06,0.889956600750265,-6.847065820264531,1.4709388971684054,1.3256321982648176,False,True,False,False,-0.04727210218707856,-0.06823283241392442,False
2009-03-13,0.8828028766097974,-3.1163766857971953,1.527924485897292,1.3306315896857266,False,True,False,False,0.0379245256831966,-0.0007859869750729276,False
2009-03-20,0.8823678926867319,5.05104275462418,1.5815310014608017,1.338886370432669,False,False,False,False,0.04234891386468931,0.00701815321435495,False
2009-03-27,0.8738022781472371,5.278673010026602,1.480260377799556,1.3418966336371612,False,False,False,False,0.056048389683196476,0.12829694854731377,False
2009-04-02,0.8741948122331253,7.007346100792344,1.4225268023915323,1.3443039698771104,False,False,False,False,0.013046726474285952,0.05416145941037387,False
2009-04-09,0.8404422594749158,6.173555626243532,1.338515128640624,1.3440770675963414,False,False,True,False,0.020625108671539216,0.08468446953866615,False
2009-04-17,0.8726597908771487,15.0070788107598,1.3013854207406963,1.346074561661298,False,False,True,False,0.016448624483777596,0.04544882682267093,False
2009-04-24,0.8243870859039014,16.608044852299475,1.2757006979856065,1.3457762779104683,False,False,True,False,0.019332242944742672,0.039855290472035954,False
2009-04-29,0.8462797621433179,21.76097486502615,1.308114394775296,1.3446497238311186,False,False,True,False,-0.005170888803211482,-0.029821706267404435,False
2009-05-08,0.8124133454689323,17.87092072449137,1.216648378570492,1.3423172039760216,False,False,True,False,0.0047646187165166776,0.0803014940506368,False
2009-05-15,0.8081316646695601,14.145515423249378,1.1987632032765683,1.3392143778682792,False,False,True,False,0.00940463765485311,0.024464641863867653,False
2009-05-22,0.8163683145370058,18.718529631496782,1.0310653696826468,1.3290319845750405,False,False,True,False,0.09835687874394505,0.2769993533089028,False
2009-05-29,0.8270752158781686,19.794708220664692,0.9900157072991869,1.3160821413249257,False,False,True,False,0.022229953391283086,0.06461533592167457,False
2009-06-05,0.827087064016541,23.77648669130046,0.9875236099979847,1.3042245523838507,False,False,True,False,0.054549003513478356,0.05721024492485771,False
2009-06-12,0.8384061633932076,19.820606032584507,1.015403302036958,1.293017036439124,False,False,True,False,-0.016036943346258603,-0.04305338788824686,False
2009-06-19,0.8368994639318929,14.801669199192613,1.044373952288846,1.284923076823295,False,False,True,False,-0.023364621217236925,-0.05045622180754927,False
2009-06-26,0.8349808542362513,16.608343782058597,1.0276757864494126,1.276232476465111,False,False,True,False,0.010485089738144326,0.026903932946486186,False
2009-07-03,0.8318253721319759,18.94370830875345,1.0407685168181298,1.2685603882156367,False,False,True,False,0.02488746389313823,0.011994515070997691,False
2009-07-10,0.8310604523832854,14.717848432741043,1.1503200577005432,1.264519291947581,False,False,True,False,-0.026457726295107564,-0.11917371041150682,False
2009-07-17,0.8362450255773665,10.734841934543148,1.1136786967573296,1.2581297415620438,False,False,True,False,0.060221901099708486,0.0951044695381702,False
2009-07-24,0.8275241802693077,11.24363119488294,1.070536840989876,1.2487172208726558,False,False,True,False,0.026926755344462094,0.06831115639117846,False
2009-07-31,0.8422883196983422,7.268119278029039,1.0415293797781597,1.2373281838717622,False,False,True,False,0.016862602185659492,0.04518307308474068,False
2009-08-07,0.8413317068297067,6.495210349118774,1.0407508143092161,1.2253327997115389,False,False,True,False,-0.0231267836205562,-0.022396003741883885,False
2009-08-14,0.8417633530236293,9.404478511245662,1.0009217589329285,1.2113167611792455,False,False,True,False,0.0033153975759550036,0.04323970152208645,False
2009-08-21,0.8427041231027199,7.499963343287663,1.0146795593364213,1.1973126644743366,False,False,True,False,-0.0071054532322136765,-0.02056787579750219,False
2009-08-28,0.8461532348483102,7.137577315408716,1.001154183804885,1.1804887048034383,False,False,True,False,0.021432533440026047,0.03523186506984577,False
2009-09-04,0.82966046520938,12.789438879227987,1.0186021614782637,1.163091138046125,False,False,True,False,0.024899848660197677,0.007343995793244851,False
2009-09-11,0.8297239160327308,5.439407870115831,0.9540834883672318,1.1410203304488151,False,False,True,False,-0.008868466997316027,0.05815553265000073,False
2009-09-18,0.8620683129607694,6.134063986106808,0.9294576544985323,1.1159405863348817,False,False,True,False,0.03369235623017208,0.061079872070904706,False
2009-09-25,0.8479681457861352,6.250027653031864,0.9360580015202011,1.0950097257087525,False,False,True,False,0.0179736414851992,0.010795689604223613,False
2009-10-01,0.8499611557119646,8.919868833451105,0.9220016409407038,1.0757587579606438,False,False,True,False,0.0014199990838716925,0.01668713091270546,False
2009-10-09,0.8540759461729521,8.014174792343809,0.9149214409440087,1.0594666930492356,False,False,True,False,-0.00502740329837581,0.0026722796040270502,False
2009-10-17,0.8545556052866661,11.009520518672765,0.8902667580654572,1.0436544367924956,False,False,True,False,0.020428548143752057,0.04868787831280619,False
2009-10-23,0.8562920367691764,7.232707201994137,0.8914565463547487,1.0288758155759241,False,False,True,False,-0.013319080442822595,-0.014635960562394246,False
2009-10-30,0.870321143655079,0.4916309814378961,0.9413167026699375,1.0147682120334103,False,True,True,False,-0.03952944887903731,-0.0904041562747463,False
2009-11-06,0.8795222865833701,5.373512348167497,0.9436238924510089,1.0042672702595843,False,False,True,False,0.039280682495915764,0.036739608886502184,False
2009-11-13,0.8713009562330151,5.787173432923143,0.949339977935862,0.9946740692849415,False,False,True,False,0.03775028589250451,0.03150187174798491,False
2009-11-20,0.8119189135346604,5.069105234008364,0.9393426083460221,0.9911462707719944,False,False,True,False,0.011063782042291415,0.02182447597671877,False
2009-11-27,0.815409414071417,4.251045816318899,0.9469463760287968,0.9894897580308256,False,False,True,False,-0.006376974721973294,-0.014355545462329755,False
2009-12-04,0.8203558357841739,8.901965537273316,0.9367333879757849,0.9875362879530486,False,False,True,False,0.03936100197443193,0.0506929152297817,False
2009-12-11,0.8141533968718088,6.114408115956271,0.942608189474833,0.9847364759314284,False,False,True,False,-0.00569130339674484,-0.011888328084782018,False
2009-12-18,0.8058665928458163,6.45430432237899,0.9698741415302696,0.9818710985945601,False,False,True,False,-0.01015863213555146,-0.037985920360904535,False
2009-12-24,0.8081006251523954,12.980474185992241,0.9488173401131667,0.9788380814277815,False,False,True,False,0.019352096639605687,0.04197425347169714,False
2009-12-31,0.815463696198106,9.369373115708491,0.9582112825893702,0.9756628031882137,False,False,True,False,0.006063017125632619,-0.0038000457312092895,False
2010-01-08,0.8140391245447142,6.520458579940924,0.9331744254215213,0.9673110481005591,False,False,True,False,0.010718386652776024,0.03783573062854306,False
2010-01-15,0.7363628405464163,8.319792005199877,0.9636582244114338,0.9615410299334092,False,False,False,False,0.028142575002351178,-0.004381084107687561,False
2010-01-22,0.7442042236338713,5.6835723260405535,0.962856364131916,0.95739947313118,False,False,False,False,-0.03055915347632321,-0.029751809684323338,False
2010-01-29,0.737040748876312,-3.9658752057964652,0.9370246801244677,0.953380061606038,False,True,True,False,-0.055537942435290644,-0.02950122649223219,True
2010-02-06,0.7270443746976731,-3.786715041105415,0.9547480983860218,0.9500722648397613,False,True,False,False,-0.003836332466162329,-0.022328566560696816,False
2010-02-11,0.7439805054159238,-2.038540423773083,0.9554287887431071,0.9483225352170759,False,True,False,False,0.007826571833166929,0.007108550943338399,False
2010-02-19,0.7409227605632647,-4.034870955279035,0.9507518910970637,0.9458637787463313,False,True,False,False,-0.0014210086375034958,0.0034911580148315746,False
2010-02-26,0.734977735043058,-3.92348463533152,0.9523391361044423,0.943986276911699,False,True,False,False,0.007230750220230897,0.005552018433459205,False
2010-03-05,0.7584924771883202,-1.5826201448321364,0.9440875891336354,0.9411203318215209,False,True,False,False,0.035344121383371396,0.04439327185084396,False
2010-03-12,0.8270519022736466,-3.9406379662356383,0.9657384587088469,0.9415685999115831,False,True,False,False,0.003508932871591597,-0.01898871214526976,False
2010-03-19,0.816725087537667,0.022645440340585132,0.9645395749698824,0.9429179045450966,False,True,False,False,0.009438705548953097,0.010693397093985757,False
2010-03-26,0.817603548059084,6.74994705061962,0.9677571278484223,0.9441371017115666,False,False,False,False,0.007984483838589851,0.004633184959800918,False
2010-04-01,0.8120446738789535,7.2332607239278035,0.9461731506422622,0.9450667751616264,False,False,False,False,0.0006738292217272068,0.02350106872441393,False
2010-04-09,0.8107348449530036,7.316801337419876,0.9296388500024136,0.9456328293561805,False,False,True,False,0.008611724215330518,0.02655061465327746,False
2010-04-16,0.8137209982188268,6.637621425980478,0.9419297368476647,0.94761986700165,False,False,True,False,-0.0077407533789296545,-0.020688371066623468,False
2010-04-23,0.8074121889973968,6.663975590354876,0.9263971952979997,0.948963738114852,False,False,True,False,0.007479674796748048,0.02437169475174117,False
2010-04-30,0.7726627521533327,3.9358912613046693,0.9136468255968281,0.9478995120735786,False,False,True,False,0.008863708881517773,0.022942874819550374,False
2010-05-07,0.7736988599625596,-1.7026236401864958,0.8952325448282321,0.9460383063957795,False,True,True,False,-0.05093135722560371,-0.03140970717201752,True
2010-05-14,0.7314936533123854,0.20300814296603242,0.9215563791834979,0.9449697064437654,False,True,True,False,0.02900808320352155,-0.0003850596842510656,False
2010-05-21,0.7363975919015504,-5.030509489761547,0.9008660944785145,0.9434898405257844,False,True,True,False,-0.044661685846839716,-0.0227203320423659,True
2010-05-28,0.7405873787747534,-3.607796191687551,0.8964447119482588,0.9415474688303791,False,True,True,False,0.015664664238525416,0.020674055161589155,True
2010-06-04,0.6987218796301874,-3.603697164814612,0.8731069513686389,0.9391002981916426,False,True,True,False,0.008654614889042511,0.03561550424275728,True
2010-06-11,0.6858050346478898,-2.2782917484347243,0.8896685735287612,0.9370641591167939,False,True,True,False,0.005902360944377794,-0.01282301087117177,True
2010-06-18,0.6906547128572751,-1.7886957102468792,0.8996472171619675,0.9343631235641668,False,True,True,False,0.012527253949431882,0.0012965754753260228,True
2010-06-25,0.6606203773130298,-2.620671901145588,0.8714005515589108,0.9313855547736184,False,True,True,False,0.0003173343911144766,0.03274286957231021,True
2010-07-02,0.6418588770794643,1.7987646571032245,0.8435783071790277,0.926976594180913,False,True,True,False,-0.007859087801985742,0.024862933003363397,False
2010-07-09,0.6650852762603814,1.5153340965234685,0.8364729720085518,0.9232573075111834,False,True,True,False,0.026143094233902486,0.034859563099469915,False
2010-07-16,0.6934226076073416,7.566261450893208,0.850096726862654,0.9188895576054611,False,False,True,False,0.012282250645457848,-0.0039407093897485534,False
2010-07-23,0.6629986303312566,7.472076253754878,0.8547410333971233,0.914731275654123,False,False,True,False,0.014775346572024395,0.009261480279246337,False
2010-07-30,0.6033817477847616,7.135546526302816,0.8614490260624211,0.9118245197286595,False,False,True,False,0.005496192027271363,-0.0023334773751467752,False
2010-08-06,0.6090308427925009,8.232031518953441,0.8612140046081408,0.9082270545833565,False,False,True,False,0.01619732726143064,0.016474642972056586,False
2010-08-13,0.6100842471063114,8.25824974972138,0.843309496483329,0.9039147741118264,False,False,True,False,0.012772529519245346,0.0342749483334297,False
2010-08-20,0.626449084555548,10.799919936251134,0.8303878724753193,0.899285388780221,False,False,True,False,0.023802627676094534,0.03973396898266679,False
2010-08-27,0.647446877085155,9.507894696773622,0.8236237199142268,0.8943347958498281,False,False,True,False,-0.01942832991349286,-0.011375215107327197,False
2010-09-03,0.6221641665770813,9.16661720627947,0.8190086301663415,0.8895240666587784,False,False,True,False,0.022945155482018587,0.028709421603066776,False
2010-09-09,0.6501624345261473,9.80552389817031,0.8157512169093225,0.8837553265895658,False,False,True,False,0.018206716572597426,0.022272564086151414,False
2010-09-17,0.6413618644029051,11.450640801100697,0.8265810342841993,0.8784492288708857,False,False,True,False,0.02997880825643695,0.016484084895079132,False
2010-09-24,0.6388889560543616,11.97596618314114,0.8314963023807174,0.8732084278913587,False,False,True,False,0.01023562346903062,0.004263764164561978,False
2010-10-01,0.6451271076403501,12.044841686369722,0.8375169731968786,0.8690293441434592,False,False,True,False,0.016822381946649534,0.00951273565155697,False
2010-10-08,0.6355083515113038,11.19222514961702,0.8172090995357904,0.864705122971666,False,False,True,False,0.005065734689242651,0.030041898039298465,False
2010-10-15,0.6332223881683928,8.249200711690396,0.8164824627028751,0.8598802278122512,False,False,True,False,-0.003295275516416729,-0.0024082480572439335,False
2010-10-22,0.6353612084847607,11.836168600488017,0.8009604445230016,0.8550557373978281,False,False,True,False,0.01306409562074129,0.03269652493373543,False
2010-10-29,0.5767526177017054,11.118058222075721,0.8298254607096274,0.8518318387483202,False,False,True,False,0.016376730062131584,-0.018977368063352484,False
2010-11-05,0.5247757561244393,14.065644345809215,0.826722782575043,0.8491968478924284,False,False,True,False,0.04521629572546071,0.04913897671963596,False
2010-11-12,0.6568301627814976,7.519408478815914,0.8329798102773545,0.8457900567806538,False,False,True,False,-0.029131752644883435,-0.036424545872336345,False
2010-11-19,0.6748058238868739,4.061747282599981,0.8458319864020772,0.8436733603161753,False,False,False,False,-0.0222520228426778,-0.0371086248748026,False
2010-11-26,0.7817997441203665,-2.8877211133261027,0.8617222858198449,0.8423378823881594,False,True,False,False,-0.051083214414503364,-0.06858139462131252,False
2010-12-03,0.8093811839036265,2.001330663637102,0.8673612352788905,0.8421168933077845,False,False,False,False,0.05566508703150941,0.04880192341602263,False
2010-12-10,0.8638603248821068,-4.560625716336897,0.8707457978666866,0.8413890942438585,False,True,False,False,-0.06741535006076649,-0.07104027839676352,False
2010-12-16,0.8672916380179619,-4.798018257147918,0.8652786801887059,0.8400672274371946,False,True,False,False,0.010544235641891886,0.016929189277701484,False
2010-12-24,0.8829981768491911,-6.615169140627398,0.8550253113520293,0.8394374105061608,False,True,False,False,-0.0030231798889978068,0.008932455719088184,False
2010-12-31,0.9041866420349907,-8.921215242018544,0.8625873186086658,0.8401685263303775,False,True,False,False,0.01940571233962296,0.010468931995340824,False
2011-01-07,0.9133018872975208,-11.079301460062984,0.8621752634854589,0.8411570760025663,False,True,False,False,-0.05213620301959532,-0.0516831952029837,False
2011-01-14,0.9225503451420454,-11.837843002487292,0.8696324986927071,0.8419084518421839,False,True,False,False,-0.030592740705595256,-0.03890556014948621,False
2011-01-21,0.923876329738828,-5.449254085235333,0.866874724541697,0.8423751322708212,False,True,False,False,0.017679160126274684,0.02091668592136786,False
2011-01-28,0.9286573070558828,-13.746750149993082,0.8673279334690519,0.8426012440941532,False,True,False,False,-0.03697698385434556,-0.037480196781455866,False
2011-02-04,0.9288213762292166,-9.048049514358103,0.8728991197517574,0.843050671599677,False,True,False,False,-0.016612208207294143,-0.022888576750057288,False
2011-02-11,0.9335089226751916,-11.389487430623578,0.8840731716850595,0.844618505261282,False,True,False,False,-0.015470891870617676,-0.027914634918624448,False
2011-02-18,0.9326857451406448,-7.069036656689831,0.897807263144241,0.8472115587485481,False,True,False,False,0.04558718415409668,0.029592448306862362,False
2011-02-25,0.9384283006127595,-12.25377449405718,0.9067744002230802,0.8504096618373501,False,True,False,False,-0.03746824202659038,-0.04698676638541677,False
2011-03-04,0.9425716555517015,-3.1148541024163756,0.9059303342586608,0.8537528043024394,False,True,False,False,0.04658544264407616,0.04756055862991593,False
2011-03-11,0.9409391753802713,-1.163461437616009,0.9019029237713939,0.857066331489442,False,True,False,False,-0.011067619517348248,-0.006651582563283465,False
2011-03-18,0.9373109969303255,-3.711439367914804,0.8893937567030722,0.8594822054286296,False,True,False,False,-0.008556319968873294,0.00538816135772735,False
2011-03-25,0.9399186157150302,3.546815250271096,0.8927898086037578,0.8618396479756695,False,False,False,False,0.03561592031281213,0.03167657716544925,False
2011-04-01,0.9411456196847299,8.345213092038195,0.8825789027341522,0.8635727991117186,False,False,False,False,0.028958346969639503,0.040862774768789745,False
2011-04-08,0.9493524459542155,10.78942132682914,0.8755881941856132,0.8658181489059426,False,False,False,False,0.006739541657599268,0.014777364422630779,False
2011-04-15,0.9477715924744876,5.762772783813208,0.8678909747041881,0.8677953993675315,False,False,False,False,-0.0018523568497297305,0.007000093179277078,False
2011-04-21,0.9518861317138726,11.233589843092172,0.8778201190885478,0.8707515406969755,False,False,False,False,0.012320875855014846,0.000870374868431556,False
2011-04-29,0.9638588593227644,5.513521454881265,0.8979094294465927,0.8733701548791666,False,False,False,False,-0.007234094372348565,-0.029445669100248817,False
2011-05-06,0.9471093725814077,2.492262525865274,0.8757283607350097,0.875254984808396,False,False,False,False,-0.03938456642167332,-0.015053417753923992,False
2011-05-13,0.9438897784411948,4.332919485115738,0.8872280135431962,0.8773414541647746,False,False,False,False,0.00924900176352228,-0.0038322050290136023,False
2011-05-20,0.9365330180824578,-0.27387444493055524,0.911272704378758,0.8798584048561853,False,True,False,False,-0.010111441282173006,-0.036230477045738674,False
2011-05-27,0.9298834573699092,-3.481594321777115,0.9044777430568628,0.8815028455191475,False,True,False,False,-0.004138397977090258,0.003343091887808125,False
2011-06-03,0.9218798659707719,-2.7439490784774145,0.8996902043666724,0.8827462674071392,False,True,False,False,0.014433583316567411,0.019831708143518645,False
2011-06-10,0.9025154610823661,-3.022246210947521,0.9036017409552902,0.8840099575259315,False,True,False,False,-0.004708545480035742,-0.009016991075301739,False
2011-06-17,0.8974368012428551,-5.692488456057321,0.8926656635420269,0.885063303039521,False,True,False,False,-0.015552959769127739,-0.0034924655875724353,False
2011-06-24,0.8991530521403834,-4.509002423410601,0.9033034991877671,0.8869201564178184,False,True,False,False,0.00522434678215844,-0.006613768976034051,False
2011-07-01,0.90348437418862,2.218034863214857,0.9066942583907821,0.888616577178669,False,False,False,False,0.02828773781419258,0.024442256188965006,False
2011-07-08,0.8892025044527228,2.640190670938747,0.9103984179749108,0.8904713138898018,False,False,False,False,0.01341715396977583,0.00929383961698127,False
2011-07-15,0.8787520005367765,3.0592364344834255,0.9057953413810693,0.8918621924547389,False,False,False,False,-0.006070055503361482,-0.0010190959163370872,False
2011-07-22,0.8764811072440256,4.088301200890765,0.9072965422154493,0.8934168777498832,False,False,False,False,0.005805456861299074,0.004141264482281359,False
2011-07-29,0.8682478775220072,0.5300105660170917,0.9165352121457743,0.8953094653912956,False,True,False,False,-0.020245141166120084,-0.03012106478961829,False
2011-08-05,0.8675526896308388,-3.4338818840828567,0.9028955618944826,0.8964631747044773,False,True,False,False,-0.04395282945064061,-0.02951024098263544,False
2011-08-12,0.8641437000592069,-4.5644109261088195,0.8899794968594396,0.8966903410573381,False,True,True,False,-0.02707818197989864,-0.012958394366921144,True
2011-08-19,0.8646591218358595,-8.599847243438408,0.9136526114870728,0.8972997775320624,False,True,False,False,-0.03728095837112011,-0.06222540436749435,False
2011-08-26,0.847116013464307,-12.24357502667226,0.9289237059168298,0.898151673904899,False,True,False,False,-0.012705635680615779,-0.02893631788998785,False
2011-09-02,0.8499648303191333,-8.437110626928124,0.9361347743599001,0.899313383139562,False,True,False,False,0.05737446330465823,0.04922948265263827,False
2011-09-09,0.846699439004736,-8.038144399007841,0.9262564061012418,0.9002500555368639,False,True,False,False,-0.0017392126969802968,0.008907070135939277,False
2011-09-16,0.8477902143918357,-8.200698499026904,0.9414193195604995,0.9022510387236878,False,True,False,False,0.0040275697170495395,-0.012143739745173798,False
2011-09-23,0.8378925930693809,-9.096691462838047,0.9361859389778262,0.9039201206611521,False,True,False,False,-0.029807887782069442,-0.024384409015567154,False
2011-09-30,0.8104120305360702,-4.154762963621817,0.9562410151743721,0.9067532788319299,False,True,False,False,0.008022360834115894,-0.01311871650260965,False
2011-10-07,0.8131233674386575,-3.0746277389345544,0.9617067595515403,0.9100655313460039,False,True,False,False,-0.016113765186694717,-0.021705563936462946,False
2011-10-14,0.8374977736410056,4.046431596579914,0.9513063349343446,0.9132738144317791,False,False,False,False,0.033449535192562996,0.04474801349733326,False
2011-10-21,0.8310531793487516,4.7575445130115135,0.9712883330539098,0.9168687457381393,False,False,False,False,-0.005957900424208296,-0.026408004361974435,False
2011-10-28,0.8577156664008259,2.670673890342279,0.9618041945170648,0.9193262367023881,False,False,False,False,0.03631055125050486,0.04652938050003752,False
2011-11-04,0.8800522851915626,3.662354797910772,0.9655185290802679,0.9227797047156674,False,False,False,False,0.007902841124542537,0.004025454780951954,False
2011-11-11,0.8713861731795861,2.52301571167195,0.9935094403343429,0.9268674518999422,False,False,False,False,-0.007007563104986958,-0.034983908420580856,False
2011-11-18,0.8750589487402876,2.0748130049054625,1.0386013804971463,0.9317647086737264,False,False,False,False,-0.034049303504783746,-0.0759870399881798,False
2011-11-25,0.870103514261027,-1.718281940778854,1.0261728969245973,0.9364452915147932,False,True,False,False,-0.02943569967521764,-0.017680719107283638,False
2011-12-02,0.8832895901115787,3.9678407581793973,1.0104612789674392,0.9407057174609764,False,False,False,False,0.04080931230360174,0.056992810495513746,False
2011-12-09,0.8790666148933207,-2.9822358189557474,1.0002559421871766,0.944423186739126,False,True,False,False,-0.035634840858864925,-0.025795687885010188,False
2011-12-16,0.8868845760332102,-5.6171728671637,1.035990276820375,0.9499356718652161,False,True,False,False,-0.03295541348545472,-0.0663116096128874,False
2011-12-23,0.8736797623310305,-8.641739050312392,1.072404081751509,0.9564395404253603,False,True,False,False,0.0031012276503434855,-0.03095937791000014,False
2011-12-30,0.8563212883911384,-9.492382395651312,1.109109945839276,0.9642247591733792,False,True,False,False,-0.0014818147964250628,-0.0345276574856378,False
2012-01-07,0.7812009634522346,-9.255560984937006,1.0364847484772743,0.9690742334234701,False,True,False,False,-0.004409308107688137,0.06535049356491318,False
2012-01-13,0.7752026863166445,-4.430384386982311,0.9841308188255901,0.9720871364021053,False,True,False,False,0.017313432835820874,0.07143261585252403,False
2012-01-20,0.7783544268351629,-0.13143582306018864,0.9571245000271478,0.97400359631794,False,True,True,False,0.01422259044462848,0.042839994564314754,True
2012-01-27,0.7889429729830962,-1.3256015647396535,0.9289486809830622,0.9744810374270665,False,True,True,False,0.028363966417063846,0.059555137277613746,True
2012-02-03,0.8001698078555209,5.187900042520677,0.9247258472683969,0.9753206637876016,False,False,True,False,0.028022947925860686,0.032717496020060244,False
2012-02-10,0.7976669717978708,9.539485203992303,0.889085051953384,0.9752862620604457,False,False,True,False,0.007050869285254446,0.047420566003407494,False
2012-02-17,0.7845552671996491,11.968951713008934,0.856222023807758,0.9730773933035489,False,False,True,False,0.02534892064608485,0.06470328143258697,False
2012-02-24,0.7820351932994334,10.759100268054866,0.8872626668450913,0.9714750456469436,False,False,True,False,-0.012271043870194287,-0.046826472708288214,False
2012-03-03,0.786492958664375,11.043215296068688,0.8725176679799482,0.9690282338630993,False,False,True,False,-0.001855456761543972,0.015012557145124505,False
2012-03-09,0.7874428901905484,9.773236368099681,0.8707367088761645,0.9668928608929039,False,False,True,False,0.005678623636568014,0.007735585841087911,False
2012-03-16,0.7907293828193407,8.159745858860923,0.8804780508529365,0.9645489659426132,False,False,True,False,-0.0006848549225694223,-0.011740974449157004,False
2012-03-23,0.7759403489614353,6.6442335981171,0.9050695530316507,0.9633521818677603,False,False,True,False,0.013954740625742978,-0.013595263823852677,False
2012-03-30,0.772426351342224,5.3312584961007214,0.9233603652761836,0.9620875414870607,False,False,True,False,0.015366206071306676,-0.004747146562298132,False
2012-04-04,0.7680763781908235,5.065166192440063,0.9179189244548721,0.9604033939833426,False,False,True,False,0.004506814561731742,0.010461550040453682,False
2012-04-13,0.7632850036576296,1.6081927059695689,0.9318098058153721,0.9596535274787669,False,True,True,False,-0.008388274672887719,-0.023170648442979558,False
2012-04-20,0.7625852800174486,4.061310745164071,0.9258875518050632,0.9579073435845805,False,False,True,False,0.011575613132439377,0.01804595363969108,False
2012-04-28,0.7603583510661039,2.8435286180141572,0.9558097838333894,0.957676789327516,False,False,True,False,-0.013536287767456412,-0.04441816048334757,False
2012-05-04,0.7652082238486404,1.0084139319058494,0.9669971633483194,0.9577336598762872,False,True,False,False,-0.012266458922738255,-0.02369374165167093,False
2012-05-11,0.7694566485440844,-0.09825312242128792,0.9907003193514496,0.9576256167615604,False,True,False,False,-0.01163353835297054,-0.03528085527724267,False
2012-05-18,0.7393815385544105,-2.4711452582357074,1.000282944461539,0.9561518307601911,False,True,False,False,-0.010128974677563352,-0.019611854492245007,False
2012-05-25,0.7500522177032113,-4.0330386526424515,0.9967160377990751,0.9550188746399786,False,True,False,False,-0.0008945587491735463,0.0026808987730819744,False
2012-06-01,0.7338466644394381,-5.791662440409773,1.0026411808309286,0.9547181016347283,False,True,False,False,-0.013901078678406509,-0.01972846465066891,False
2012-06-08,0.7708534714694711,-2.9506732267490454,0.9768079535198169,0.9538162559167529,False,True,False,False,0.02151521676715462,0.04853079818355832,False
2012-06-15,0.7307453610084351,-3.0486982783028527,0.968556487539439,0.9512226486367168,False,True,False,False,0.010553867233474401,0.019163123342015753,False
2012-06-22,0.7435353456567544,-1.1210655076742237,0.9652571855518456,0.9471016141674989,False,True,False,False,0.0060770618726946335,0.009515888435804865,False
2012-06-29,0.7193309454792998,2.7432042562906878,0.9758411885885511,0.9419758927347789,False,False,False,False,0.026334977037669294,0.015203316844728088,False
2012-07-06,0.8086229163683545,4.475438811402976,0.9531262971690582,0.9387697984536936,False,False,False,False,0.005030167537574792,0.028982031206363557,False
2012-07-13,0.8205873600588228,4.472440165334257,0.9593462146621168,0.9378165444474061,False,False,False,False,-0.010157385880161685,-0.01657502666181332,False
2012-07-20,0.8098588828305736,4.715679057784317,0.9882799714096766,0.9390148318082727,False,False,False,False,0.0014316174230886158,-0.027887178521450284,False
2012-07-27,0.7717215893400386,5.222868217054244,1.0537943973604191,0.9438165901304788,False,False,False,False,-0.009124920156948657,-0.0707276504498967,False
2012-08-03,0.7598174248348756,5.950779067929113,1.0572457264657626,0.9489135085611466,False,False,False,False,0.02858185563775395,0.025224098394829975,False
2012-08-10,0.7487242925460216,6.789065460525179,1.0894107966817634,0.9566183448968535,False,False,False,False,0.018549405948145248,-0.011523467627715167,False
2012-08-17,0.7129164105430887,6.602577171745794,1.0951697989960452,0.9658086439425569,False,False,False,False,0.004320125534318375,-0.0009611394645282489,False
2012-08-24,0.6834450349790655,4.403585088617135,1.1240493572966586,0.9749158243445403,False,False,False,False,0.005163795730224852,-0.020661303721164814,False
2012-08-31,0.7246777101258867,2.816061533926062,1.1691065272460621,0.9863230881624676,False,False,False,False,-0.010251961546275723,-0.04839668534723374,False
2012-09-08,0.7408983010222379,6.0374995769452156,1.1676866083274946,0.997744238141365,False,False,False,False,0.0208564129967288,0.022097784888482463,False
2012-09-14,0.7529045836511649,8.367889743927726,1.1702835077884348,1.0088906018696533,False,False,False,False,0.023440118221947026,0.021169069306340438,False
2012-09-21,0.6615863727808788,10.032640615567235,1.085009349817712,1.0158113632845018,False,False,False,False,0.006096933445188357,0.08516912655659215,False
2012-09-28,0.6590973385987595,9.76944222460232,1.1037848147271339,1.0227507651864616,False,False,False,False,0.026121484898080638,0.00866707922457044,False
2012-10-05,0.661118707848462,8.391200877698445,1.1047689203896898,1.0299373034916468,False,False,False,False,0.005760720165541411,0.004864808992060876,False
2012-10-12,0.6526785433683945,8.679261184982522,1.11826784207384,1.0371087664246648,False,False,False,False,0.006989205327053938,-0.005166441028908064,False
2012-10-19,0.6390588284671583,7.441782467501068,1.1116512791081778,1.0442535251670924,False,False,False,False,-0.006281523194807681,-0.00036689781228838036,False
2012-10-26,0.6262195924116312,7.490518331226292,1.1340368848936937,1.0511084136694118,False,False,False,False,-0.009803009337771673,-0.029349251420582534,False
2012-11-02,0.6168393190196171,6.113134317877877,1.132074572231208,1.0574575447802919,False,False,False,False,0.007775154063238032,0.009522008903250168,False
